Income,Kidhome,Teenhome,Recency,MntWines,MntMeatProducts,MntFishProducts,NumWebVisitsMonth,Complain,Z_CostContact,Z_Revenue,Response,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Married,Marital_Status_Widow,Marital_Status_YOLO,Age,Tenure,Total_campaigns,Purchase_frequency
-0.023141014684633084,1.0,0.0,-1.3161138201364808,-0.8976670753042867,-0.8103583010760406,-0.7958829978580231,0.7244521770683133,0.0,3.0,11.0,0.0,0,1,0,0,0,1,0,0,-1.2021115744018862,-0.6313528813288455,-0.4390371310802406,-1.4310577299597187
-2.1195815241962173,0.0,0.0,0.3415744354843757,-0.8946457762121581,-0.7823904567415496,-0.5232850917393861,1.1503768166045396,0.0,3.0,11.0,0.0,1,0,0,0,0,1,0,0,-0.6073335779163991,1.1847829999059978,-0.4390371310802406,-1.163335734293475
0.5335098882374235,0.0,0.0,1.1358833913027029,-0.3266415468919874,1.8409933418336983,2.190303155532501,-1.4051710206128183,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,0.8371272706912125,-0.6313528813288455,-0.4390371310802406,0.17527424403774386
0.35774550838502284,1.0,1.0,0.13436340353176865,-0.20881088229897324,-0.547460564331826,-0.7215381143711221,0.29852753753208705,0.0,3.0,11.0,0.0,0,0,1,0,0,0,0,0,1.4319052671766996,-0.6313528813288455,-0.4390371310802406,0.04141324620462199
-1.6502872857373614,0.0,0.0,-0.38366417634974903,-0.9037096734885438,-0.7488290435401606,-0.6471932308842211,1.1503768166045396,0.0,3.0,11.0,0.0,0,1,0,0,0,1,0,0,-1.541984715250736,1.353035370374621,-0.4390371310802406,-1.2971967321265967
1.477879145248134,0.0,0.0,-0.9016917562312667,2.12665331591641,-0.2006592945841386,0.6662330440510302,-0.9792463810765919,0.0,3.0,11.0,1.0,0,0,0,1,0,0,0,0,1.9417149784499743,1.130348409460267,2.5098179622323205,1.5138842223689626
-0.47850882837399344,1.0,1.0,0.06529305954756628,-0.7526447188821155,-0.7376419058063642,-0.7463197422000891,1.1503768166045396,0.0,3.0,11.0,0.0,0,1,0,0,0,1,0,0,-0.9472067187652489,0.9818904355173641,-0.4390371310802406,-0.7617527407941093
-0.6739087505257517,0.0,0.0,-1.0052972722075701,-0.6589844470261299,-0.6313640973352987,2.190303155532501,0.7244521770683133,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,1.9417149784499743,1.5509793356318247,-0.4390371310802406,-0.22630874946162177
1.2005450259104915,0.0,1.0,1.4466999392316133,2.1447811104691814,1.9416775814378655,-0.7958829978580231,-0.12739710200413928,0.0,3.0,11.0,0.0,0,0,1,0,0,1,0,0,1.686810122813337,0.5167221171629356,1.0353904155760398,1.5138842223689626
-0.8625246167006029,1.0,0.0,1.2740240792711075,-0.9006883743964152,-0.7376419058063642,-0.052434162989012954,0.29852753753208705,0.0,3.0,11.0,0.0,0,0,0,0,0,0,0,0,-1.372048144826311,1.2342689912202987,-0.4390371310802406,-0.8956137386272311
-0.7083067808311957,0.0,0.0,-0.2800586603734455,-0.6529418488418727,-0.4355891869938623,0.9140493223407002,1.1503768166045396,0.0,3.0,11.0,0.0,0,1,0,0,0,1,0,0,-1.1171432891896738,1.6647971156547166,-0.4390371310802406,-0.36016974729474366
-2.3609888118815068,1.0,0.0,-0.24552348838134433,-0.909752271672801,2.2661045757179603,-0.7711013700290561,-1.8310956601490447,0.0,3.0,11.0,0.0,0,1,0,0,0,1,0,0,-0.8622384335530364,0.917558646808773,-0.4390371310802406,0.17527424403774386
0.3220575519431247,0.0,1.0,0.47971512345278045,1.7066927421105391,-0.3628727917241859,-0.7958829978580231,1.1503768166045396,0.0,3.0,11.0,0.0,0,0,0,1,0,1,0,0,1.686810122813337,0.9868390346487942,1.0353904155760398,0.3091352418708657
0.6429625096676627,0.0,1.0,-1.696000712049594,0.24740528061244055,-0.27337568985381494,-0.275468813449716,-0.5533217415403656,0.0,3.0,11.0,0.0,0,0,0,1,0,1,0,0,1.2619686967522747,-0.9134230318203607,-0.4390371310802406,0.7107182353702314
-0.5339756522415219,0.0,1.0,0.6869261554053875,-0.0970228158902162,-0.6928933548711788,0.1706004874716901,1.1503768166045396,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,1.516873552388912,0.5662081084772365,-0.4390371310802406,0.5768572375371095
-1.589804082450289,0.0,0.0,1.3776295952474111,-0.8946457762121581,-0.7040804926049751,-0.42415858042351806,0.7244521770683133,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,-0.012555581430911974,0.9373530433344933,-0.4390371310802406,-0.8956137386272311
0.07133413105011066,1.0,1.0,-1.557860024081189,-0.3900888278266873,-0.6761126482704842,-0.7215381143711221,0.7244521770683133,0.0,3.0,11.0,0.0,0,1,0,0,0,1,0,0,-0.6073335779163991,0.21980616927713012,-0.4390371310802406,-0.09244775162849989
-0.023141014684633084,1.0,0.0,-1.0398324441996714,-0.8976670753042867,-0.8271390076767351,-0.7215381143711221,-1.8310956601490447,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,-1.4570164300385235,0.6948716858944188,-0.4390371310802406,-0.36016974729474366
-0.645243725271215,1.0,0.0,-0.7980862402549632,-0.8040068034483011,-0.608989821867706,-0.300250441278683,-0.9792463810765919,0.0,3.0,11.0,0.0,0,1,0,0,0,1,0,0,-1.7119212856751609,0.20001177275140977,-0.4390371310802406,-0.7617527407941093
1.56473417176938,0.0,0.0,1.6193757991921194,1.153795008251011,2.2661045757179603,-0.275468813449716,-1.4051710206128183,0.0,3.0,11.0,0.0,0,0,0,1,0,1,0,0,0.32731755941793783,-0.6659930752488561,1.0353904155760398,1.5138842223689626
-1.9533721527619956,0.0,0.0,-0.5218048643181538,-0.888603178027901,-0.7879840256084478,-0.7463197422000891,-0.12739710200413928,0.0,3.0,11.0,0.0,0,0,1,0,0,0,0,0,-1.7119212856751609,-1.5616895180377026,-0.4390371310802406,-0.8956137386272311
-0.6328222143275825,0.0,0.0,0.2379689195080722,-0.57438807244653,-0.5978026841339096,0.046692348326855065,-0.9792463810765919,0.0,3.0,11.0,0.0,0,0,1,0,0,0,0,0,0.4972541298423627,0.2989837553800116,-0.4390371310802406,-0.4940307451278655
-0.5407119331763379,0.0,1.0,-0.6254103802944573,-0.5804306706307871,-0.8159518699429388,-0.7463197422000891,-0.12739710200413928,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,-0.09752386664312443,1.353035370374621,1.0353904155760398,-0.7617527407941093
-0.2510996280213359,0.0,2.0,-1.4197193361127844,-0.6227288579205871,-0.30693710305520405,0.021910720497888062,0.29852753753208705,0.0,3.0,11.0,1.0,0,0,0,1,0,0,0,0,1.4319052671766996,1.2590119868774492,-0.4390371310802406,0.3091352418708657
0.8021967249566138,0.0,0.0,-1.557860024081189,0.5434925916410402,1.7906512220316146,2.1531307137890505,0.7244521770683133,0.0,3.0,11.0,0.0,0,0,1,0,0,1,0,0,1.9417149784499743,0.6948716858944188,-0.4390371310802406,0.4429962397039876
-0.11833278605074025,1.0,1.0,0.20343374751597101,-0.7919216070797869,-0.7376419058063642,-0.7463197422000891,0.7244521770683133,0.0,3.0,11.0,0.0,0,0,1,0,0,0,0,0,1.516873552388912,-0.24536214907729842,-0.4390371310802406,-1.163335734293475
0.7398980700700875,0.0,1.0,-0.4181993483418502,1.2081783919093252,0.0007091846241960334,-0.7958829978580231,-1.4051710206128183,0.0,3.0,11.0,0.0,0,0,0,1,0,1,0,0,-0.09752386664312443,-0.8589884413746297,-0.4390371310802406,1.7816062180352064
-1.3447658915660914,1.0,0.0,0.9286723593500957,-0.8946457762121581,-0.7656097501408551,-0.42415858042351806,0.7244521770683133,0.0,3.0,11.0,0.0,0,0,0,0,0,1,0,0,-0.6073335779163991,-0.26515654560301877,-0.4390371310802406,-0.7617527407941093
-0.4508470790033655,0.0,1.0,1.7229813151684228,-0.7466021206978584,-0.8103583010760406,-0.7463197422000891,-0.12739710200413928,0.0,3.0,11.0,0.0,0,1,0,0,0,0,1,0,-0.3524287222797618,-1.0668296048946935,-0.4390371310802406,-1.029474736460353
-0.1394015796128247,0.0,0.0,0.13436340353176865,0.40753413249525466,0.3083554723035961,2.190303155532501,0.29852753753208705,0.0,3.0,11.0,1.0,0,0,0,1,0,0,0,0,2.196619834086612,0.7888950693915906,1.0353904155760398,1.2461622267027188
1.3446345528566293,0.0,1.0,-1.5923951960732903,0.35919334702119754,2.1542331983799965,1.2362104841172714,-0.5533217415403656,0.0,3.0,11.0,0.0,0,1,0,0,0,1,0,0,-0.9472067187652489,0.3583669449571727,-0.4390371310802406,0.8445792332033533
-1.495687249531227,1.0,0.0,1.34309442325531,-0.8734966825672582,-0.6817062171373823,-0.7215381143711221,1.1503768166045396,0.0,3.0,11.0,0.0,0,0,1,0,0,1,0,0,-1.372048144826311,0.595899703265817,-0.4390371310802406,-1.029474736460353
-1.4271300641307934,0.0,1.0,-1.557860024081189,-0.8855818789357724,-0.8103583010760406,-0.7215381143711221,-0.12739710200413928,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,1.0070638411156374,0.9818904355173641,-0.4390371310802406,-1.4310577299597187
-0.023141014684633084,0.0,0.0,1.0668130473185005,-0.6680483443025156,-0.5642412709325205,-0.7215381143711221,-1.4051710206128183,0.0,3.0,11.0,0.0,0,0,0,1,0,0,0,0,0.8371272706912125,-0.5818668900145446,-0.4390371310802406,-0.7617527407941093
-2.1195815241962173,1.0,0.0,-1.0398324441996714,-0.9037096734885438,-0.7879840256084478,-0.7215381143711221,-0.12739710200413928,0.0,3.0,11.0,0.0,0,0,1,0,0,1,0,0,-0.5223652927041866,-0.4136145195459215,-0.4390371310802406,-0.8956137386272311
1.3412902999102667,0.0,0.0,0.790531671381691,-0.5411537824331157,0.6439696043174872,2.190303155532501,-1.8310956601490447,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,-0.6073335779163991,-1.744787685900616,-0.4390371310802406,0.17527424403774386
-2.1195815241962173,0.0,0.0,-0.8671565842391655,-0.9037096734885438,-0.7656097501408551,-0.42415858042351806,1.576301456140766,0.0,3.0,11.0,1.0,0,0,0,0,0,1,0,0,-2.3066992821606482,1.2045773964317181,-0.4390371310802406,-0.6278917429609874
-0.48433738350908256,1.0,0.0,1.4812351112237145,-0.8734966825672582,-0.760016181273957,-0.7215381143711221,2.0022260956769924,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,0.07241270378130048,0.2346519666714204,-0.4390371310802406,-1.2971967321265967
-0.023141014684633084,2.0,1.0,1.6193757991921194,-0.7677512143427583,-0.5754284086663168,-0.6471932308842211,0.29852753753208705,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,1.516873552388912,-0.8639370405060598,-0.4390371310802406,-0.6278917429609874
0.9881849638164658,1.0,1.0,-0.3491290043576479,1.5828194793332677,0.9292416165292945,0.44319839359032714,1.1503768166045396,0.0,3.0,11.0,0.0,0,0,0,1,0,1,0,0,1.2619686967522747,1.2095259955631483,-0.4390371310802406,1.3800232245358408
0.6507020664863875,0.0,1.0,-0.6944807242786596,-0.1725552931934304,-0.14472360591515673,0.12103723181375609,-1.4051710206128183,0.0,3.0,11.0,0.0,0,1,0,0,0,0,1,0,1.0070638411156374,-1.5122035267234017,-0.4390371310802406,0.3091352418708657
1.3031658163217328,0.0,0.0,-1.6269303680653915,1.0510708391186396,2.2661045757179603,-0.12677904647591398,-0.9792463810765919,0.0,3.0,11.0,0.0,0,0,1,0,0,1,0,0,0.4122858446301503,1.6499513182604264,-0.4390371310802406,1.9154672158683281
-0.7680255834448138,1.0,0.0,0.16889857552386983,-0.8765179816593868,-0.732048336939466,-0.052434162989012954,0.7244521770683133,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,-0.6923018631286115,0.9373530433344933,-0.4390371310802406,-1.029474736460353
1.4674641860723188,0.0,0.0,0.16889857552386983,0.6280889662206401,2.232543162516571,2.190303155532501,-1.8310956601490447,0.0,3.0,11.0,1.0,0,1,0,0,0,0,0,0,-0.6923018631286115,-1.640867104140584,2.5098179622323205,0.8445792332033533
0.6930785288210108,1.0,1.0,0.27250409150017335,0.07821253145324072,-0.15031717478205492,-0.49850346391041905,-0.9792463810765919,0.0,3.0,11.0,0.0,0,1,0,0,0,1,0,0,-0.777270148340824,0.14062858317424867,-0.4390371310802406,0.978440231036475
1.4580047277383217,0.0,0.0,0.20343374751597101,2.0601847358895813,1.5725020362225854,2.190303155532501,-1.8310956601490447,0.0,3.0,11.0,1.0,0,0,1,0,0,0,0,0,1.1770004115400623,1.1550914051174173,1.0353904155760398,1.6477452202020844
0.8800700435647717,0.0,0.0,-0.6599455522865585,-0.02149033858700201,1.8521804795674945,2.190303155532501,-0.9792463810765919,0.0,3.0,11.0,1.0,0,1,0,0,0,0,0,0,0.24234927420572538,0.4919791215057851,-0.4390371310802406,0.8445792332033533
-1.1431552139425167,1.0,0.0,-0.6254103802944573,-0.8734966825672582,-0.7991711633422443,-0.7463197422000891,-0.9792463810765919,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,-1.6269530004629484,-1.4429231388833803,-0.4390371310802406,-1.163335734293475
-0.023141014684633084,1.0,0.0,0.27250409150017335,-0.8795392807515153,-0.7208611992056696,-0.7463197422000891,0.29852753753208705,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,-1.1171432891896738,0.11588558751709822,-0.4390371310802406,-1.029474736460353
0.19531036527598172,0.0,1.0,0.47971512345278045,0.4377471234165403,-0.6872997860042805,-0.7958829978580231,0.7244521770683133,0.0,3.0,11.0,0.0,0,0,0,1,0,1,0,0,0.07241270378130048,-1.1658015875232952,-0.4390371310802406,0.5768572375371095
1.1423550246437821,0.0,0.0,-1.2815786481443796,1.2383913828306108,2.165420336113793,0.9140493223407002,-1.8310956601490447,0.0,3.0,11.0,1.0,0,0,1,0,0,0,0,0,-1.1171432891896738,0.031759402282786675,2.5098179622323205,0.8445792332033533
0.7064555406064613,1.0,1.0,-1.0743676161917726,0.4528536188771832,-0.27337568985381494,-0.399376952594551,-0.9792463810765919,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,-0.5223652927041866,1.516339141711814,-0.4390371310802406,0.978440231036475
0.4757020873074412,0.0,1.0,-0.7980862402549632,0.6673658544183115,-0.0943814861130731,0.12103723181375609,0.7244521770683133,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,1.4319052671766996,0.704768884157279,-0.4390371310802406,1.2461622267027188
0.75552050883381,0.0,1.0,-1.4197193361127844,0.7368557335372685,-0.5754284086663168,-0.7958829978580231,-0.12739710200413928,0.0,3.0,11.0,0.0,0,0,0,1,0,0,1,0,1.516873552388912,0.14557718230567876,-0.4390371310802406,0.5768572375371095
0.8981767845172207,0.0,0.0,-0.6944807242786596,0.2897034679022405,1.2089200598742036,2.1531307137890505,-0.5533217415403656,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,1.7717784080255494,-0.7352734630888774,-0.4390371310802406,0.17527424403774386
-1.24907248225803,1.0,0.0,0.8941371873579945,-0.909752271672801,-0.8103583010760406,-0.7215381143711221,0.7244521770683133,0.0,3.0,11.0,1.0,0,1,0,0,0,1,0,0,-0.18249215185533688,0.24949776406571067,-0.4390371310802406,-1.2971967321265967
-0.9264476230182197,1.0,1.0,-1.696000712049594,-0.8825605798436439,-0.8383261454105315,-0.7958829978580231,0.7244521770683133,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,0.1573809889935129,-1.5072549275919715,-0.4390371310802406,-1.4310577299597187
1.7355777222864184,0.0,1.0,-1.0398324441996714,1.1658802046195251,0.884493065594109,2.190303155532501,-0.12739710200413928,0.0,3.0,11.0,1.0,0,0,0,0,0,0,0,0,-0.8622384335530364,-1.2449791736261768,2.5098179622323205,2.317050209367694
0.8231699684345164,0.0,1.0,-1.557860024081189,-0.16651269500917326,0.0454577355593815,-0.6224116030552541,-0.5533217415403656,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,0.922095555903425,-0.38887152388877105,-0.4390371310802406,0.4429962397039876
1.0982586607938867,1.0,2.0,1.4121647672395123,1.6734584520971247,1.8801483239019856,0.6414514162220631,-0.12739710200413928,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,-0.09752386664312443,0.4622875267172046,-0.4390371310802406,0.4429962397039876
0.7226035048331837,0.0,0.0,-1.6614655400574927,0.5857907789308402,1.7291219644957345,2.190303155532501,-0.9792463810765919,0.0,3.0,11.0,0.0,0,0,1,0,0,1,0,0,1.2619686967522747,1.4965447451860936,-0.4390371310802406,0.8445792332033533
-0.023141014684633084,1.0,0.0,-0.8326214122470643,-0.8372410934617154,-0.6033962530008078,-0.37459532476558405,1.1503768166045396,0.0,3.0,11.0,0.0,0,0,0,0,0,1,0,0,-0.3524287222797618,1.4816989477918032,-0.4390371310802406,-0.7617527407941093
0.6289644223350306,0.0,1.0,-0.6944807242786596,-0.13327840499575902,0.7838088259899417,1.2857737397752054,0.7244521770683133,0.0,3.0,11.0,0.0,0,1,0,0,0,1,0,0,0.8371272706912125,0.5711567076086665,-0.4390371310802406,2.04932821370145
0.418754237135095,1.0,1.0,1.34309442325531,0.7942604162877114,-0.48033773792904777,-0.7958829978580231,0.7244521770683133,0.0,3.0,11.0,0.0,0,0,0,1,0,1,0,0,-0.5223652927041866,0.47713332411149484,1.0353904155760398,1.2461622267027188
-1.1243318473587045,0.0,0.0,0.30703926349227456,-0.8704753834751296,-0.7712033190077533,-0.696756486542155,-1.4051710206128183,0.0,3.0,11.0,0.0,0,1,0,0,0,1,0,0,1.4319052671766996,-1.4528203371462405,-0.4390371310802406,-0.8956137386272311
-0.5551399958877881,1.0,0.0,0.6523909834132863,-0.9067309725806725,-0.8103583010760406,-0.7463197422000891,0.29852753753208705,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,-0.6923018631286115,1.0066334311745146,-0.4390371310802406,-1.4310577299597187
1.1172253525039717,0.0,0.0,-0.5218048643181538,1.265583074659768,2.2661045757179603,1.6079349015517765,-0.12739710200413928,0.0,3.0,11.0,1.0,0,0,1,0,0,1,0,0,-0.26746043706754935,1.570773732157545,-0.4390371310802406,0.5768572375371095
1.1446482266641451,0.0,0.0,-0.31459383236554667,2.2052070923117526,2.2661045757179603,2.190303155532501,-0.5533217415403656,0.0,3.0,11.0,1.0,0,1,0,0,0,0,0,0,-0.6073335779163991,1.3431381721117608,1.0353904155760398,0.978440231036475
-1.2201685817930388,0.0,0.0,-1.2815786481443796,-0.909752271672801,-0.8159518699429388,-0.7958829978580231,-0.9792463810765919,1.0,3.0,11.0,0.0,0,0,0,0,0,0,0,0,-0.6073335779163991,-0.27505374386587894,-0.4390371310802406,-1.4310577299597187
0.19970566914834403,0.0,0.0,-1.3851841641206832,0.8305160053932542,-0.4859313067959459,-0.7958829978580231,1.1503768166045396,0.0,3.0,11.0,1.0,0,1,0,0,0,0,0,0,0.32731755941793783,0.9373530433344933,1.0353904155760398,0.8445792332033533
-1.056109087252907,1.0,0.0,1.3085592512632087,-0.7194104288687012,-0.4635570313283532,-0.6224116030552541,1.1503768166045396,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,-1.372048144826311,1.5608765338946848,-0.4390371310802406,-0.36016974729474366
-1.2212196327190383,1.0,0.0,-1.5233248520890879,-0.9006883743964152,-0.8159518699429388,-0.7463197422000891,0.7244521770683133,0.0,3.0,11.0,0.0,0,1,0,0,0,1,0,0,-0.012555581430911974,0.08619399272851767,-0.4390371310802406,-1.4310577299597187
-1.3523621232585437,1.0,0.0,1.3085592512632087,-0.8372410934617154,-0.7376419058063642,-0.6224116030552541,0.7244521770683133,0.0,3.0,11.0,0.0,0,0,0,0,0,1,0,0,-0.3524287222797618,0.03670800141421677,-0.4390371310802406,-0.7617527407941093
-0.6328222143275825,0.0,0.0,0.2379689195080722,-0.57438807244653,-0.5978026841339096,0.046692348326855065,-0.9792463810765919,0.0,3.0,11.0,0.0,0,0,1,0,0,0,0,0,0.4972541298423627,0.2989837553800116,-0.4390371310802406,-0.4940307451278655
1.4091308596793368,0.0,0.0,-1.0743676161917726,-0.420301818747973,1.5277534852874,-0.12677904647591398,-1.8310956601490447,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,-1.541984715250736,-1.1361099927347147,-0.4390371310802406,1.6477452202020844
-1.0713971007219933,1.0,1.0,1.5848406272000182,-0.8614114861987439,-0.7656097501408551,-0.5480667195683531,0.7244521770683133,0.0,3.0,11.0,0.0,0,1,0,0,0,1,0,0,0.7521589854790001,-0.15628736471155677,-0.4390371310802406,-1.029474736460353
-0.7513998687971825,1.0,1.0,-0.03831245642873724,-0.5200046887882157,-0.7544226124070588,-0.7958829978580231,0.7244521770683133,0.0,3.0,11.0,0.0,0,0,1,0,0,1,0,0,-0.09752386664312443,-0.027623787294374414,1.0353904155760398,-0.22630874946162177
-0.0706055190019367,0.0,1.0,-1.5923951960732903,-0.030554235863387715,-0.6369576662021968,-0.7958829978580231,0.7244521770683133,0.0,3.0,11.0,1.0,0,1,0,0,0,0,0,0,1.0070638411156374,-1.5913811128262831,2.5098179622323205,0.3091352418708657
1.3246645852626353,0.0,0.0,0.7214613273974887,0.14468111148006924,2.2661045757179603,1.9300960633283477,-1.4051710206128183,0.0,3.0,11.0,0.0,0,1,0,0,0,1,0,0,-0.3524287222797618,-1.5122035267234017,1.0353904155760398,0.5768572375371095
0.11046189052255322,0.0,1.0,1.0322778753263993,-0.5048981933275729,-0.6257705284684005,-0.696756486542155,-1.4051710206128183,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,0.1573809889935129,-0.9629090231346615,-0.4390371310802406,-0.6278917429609874
-0.023141014684633084,2.0,1.0,-1.557860024081189,-0.21787477957535892,0.23004550816702155,0.41841676576136017,1.576301456140766,0.0,3.0,11.0,0.0,0,0,0,1,0,1,0,0,1.0070638411156374,1.1550914051174173,-0.4390371310802406,1.112301228869597
-0.023141014684633084,1.0,1.0,-0.14191797240504078,-0.8916244771200296,-0.7991711633422443,-0.7463197422000891,0.7244521770683133,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,1.0070638411156374,-1.586432513694853,-0.4390371310802406,-1.4310577299597187
-0.023141014684633084,0.0,0.0,1.3085592512632087,0.4317045252322832,1.164171508939018,1.6327165293807435,-1.8310956601490447,0.0,3.0,11.0,0.0,0,0,1,0,0,0,0,0,-0.3524287222797618,-0.6709416743802862,-0.4390371310802406,0.04141324620462199
-0.45251920547654684,1.0,0.0,0.6869261554053875,-0.8674540843830011,-0.7879840256084478,-0.7958829978580231,0.7244521770683133,0.0,3.0,11.0,0.0,0,0,1,0,0,0,0,0,-0.26746043706754935,-1.2647735701518972,-0.4390371310802406,-1.2971967321265967
-1.3491611954384537,1.0,0.0,1.204953735286905,-0.8311984952774583,-0.7656097501408551,-0.7958829978580231,-0.12739710200413928,0.0,3.0,11.0,0.0,0,0,0,1,0,1,0,0,-0.09752386664312443,-1.5715867163005628,-0.4390371310802406,-0.6278917429609874
-1.0400566731103666,1.0,0.0,-0.6599455522865585,-0.8976670753042867,-0.7823904567415496,-0.49850346391041905,0.29852753753208705,0.0,3.0,11.0,0.0,0,1,0,0,0,1,0,0,-1.2021115744018862,-1.5616895180377026,-0.4390371310802406,-1.163335734293475
-0.18870542305062776,0.0,1.0,0.790531671381691,0.6129824707599972,-0.6984869237380769,-0.7958829978580231,0.29852753753208705,0.0,3.0,11.0,0.0,0,1,0,0,0,0,1,0,0.7521589854790001,1.140245607723127,1.0353904155760398,0.978440231036475
-0.002526084022412134,1.0,1.0,-0.4181993483418502,-0.7586873170663726,-0.8047647322091424,-0.7958829978580231,0.7244521770683133,0.0,3.0,11.0,0.0,0,1,0,0,0,0,0,0,-0.26746043706754935,0.4474417293229143,-0.4390371310802406,-1.029474736460353
1.2723031391310151,0.0,0.0,-0.17645314439714196,-0.287364658694316,1.6564055692260582,1.0627390893145023,-1.4051710206128183,0.0,3.0,11.0,0.0,0,0,0,0,0,1,0,0,1.516873552388912,-0.710530467431727,1.0353904155760398,1.3800232245358408
-0.08197597901956959,0.0,0.0,-0.5908752083023561,-0.5048981933275729,-0.3293113785227968,0.8149228110248322,-0.12739710200413928,0.0,3.0,11.0,0.0,0,0,0,1,0,1,0,0,-1.2021115744018862,0.10103979012280795,-0.4390371310802406,0.17527424403774386
-0.19314850196508093,0.0,1.0,-1.696000712049594,-0.7526447188821155,-0.8159518699429388,-0.7463197422000891,1.1503768166045396,0.0,3.0,11.0,0.0,0,0,0,0,0,0,0,0,0.7521589854790001,-0.06226398121438505,-0.4390371310802406,-1.029474736460353
