Income,Kidhome,Teenhome,Recency,MntWines,MntMeatProducts,MntFishProducts,NumWebVisitsMonth,Complain,Z_CostContact,Z_Revenue,Response,Age,Tenure,Total_campaigns,Purchase_frequency,Cluster,Segment,PCA1,PCA2
1.477879145248134,0,0,-0.9016917562312668,2.12665331591641,-0.2006592945841386,0.6662330440510302,-0.979246381076592,0,3,11,1,1.9417149784499743,1.130348409460267,2.5098179622323205,1.5138842223689626,2,Occasional Shoppers,3.8418803644417414,1.248903954991484
-0.4785088283739934,1,1,0.0652930595475662,-0.7526447188821155,-0.7376419058063642,-0.7463197422000891,1.1503768166045396,0,3,11,0,-0.9472067187652488,0.981890435517364,-0.4390371310802406,-0.7617527407941093,0,High-Value Customers,-2.230058814175524,0.15602801775682187
-0.6739087505257517,0,0,-1.00529727220757,-0.6589844470261299,-0.6313640973352987,2.190303155532501,0.7244521770683133,0,3,11,0,1.9417149784499743,1.5509793356318249,-0.4390371310802406,-0.2263087494616217,1,Budget-Conscious Buyers,0.05737420466328341,-0.23194715818283299
1.2005450259104915,0,1,1.446699939231613,2.1447811104691814,1.9416775814378653,-0.7958829978580231,-0.1273971020041392,0,3,11,0,1.686810122813337,0.5167221171629356,1.0353904155760398,1.5138842223689626,1,Budget-Conscious Buyers,2.997758705357004,-1.6178073328057123
-0.8625246167006029,1,0,1.2740240792711075,-0.9006883743964152,-0.7376419058063642,-0.0524341629890129,0.298527537532087,0,3,11,0,-1.372048144826311,1.2342689912202989,-0.4390371310802406,-0.8956137386272311,0,High-Value Customers,-1.9536951848459703,1.1587150783866353
-0.7083067808311957,0,0,-0.2800586603734455,-0.6529418488418727,-0.4355891869938623,0.9140493223407002,1.1503768166045396,0,3,11,0,-1.1171432891896738,1.6647971156547166,-0.4390371310802406,-0.3601697472947436,0,High-Value Customers,-0.7765573054267739,1.1886084391180116
-2.3609888118815068,1,0,-0.2455234883813443,-0.909752271672801,2.2661045757179603,-0.7711013700290561,-1.831095660149045,0,3,11,0,-0.8622384335530364,0.917558646808773,-0.4390371310802406,0.1752742440377438,0,High-Value Customers,-0.5456523459929885,1.162051553527933
0.3220575519431247,0,1,0.4797151234527804,1.7066927421105391,-0.3628727917241859,-0.7958829978580231,1.1503768166045396,0,3,11,0,1.686810122813337,0.9868390346487942,1.0353904155760398,0.3091352418708657,1,Budget-Conscious Buyers,0.7376411944887229,-1.2083326947186477
0.6429625096676627,0,1,-1.696000712049594,0.2474052806124405,-0.2733756898538149,-0.275468813449716,-0.5533217415403656,0,3,11,0,1.2619686967522747,-0.9134230318203608,-0.4390371310802406,0.7107182353702314,1,Budget-Conscious Buyers,0.738842116446462,-1.7076006892580438
-0.5339756522415219,0,1,0.6869261554053875,-0.0970228158902162,-0.6928933548711788,0.1706004874716901,1.1503768166045396,0,3,11,0,1.516873552388912,0.5662081084772365,-0.4390371310802406,0.5768572375371095,1,Budget-Conscious Buyers,-0.3727293457616561,-1.649293956550713
-1.589804082450289,0,0,1.3776295952474111,-0.8946457762121581,-0.7040804926049751,-0.424158580423518,0.7244521770683133,0,3,11,0,-0.0125555814309119,0.9373530433344932,-0.4390371310802406,-0.8956137386272311,0,High-Value Customers,-1.7906520733427602,0.2050685147121257
0.0713341310501106,1,1,-1.557860024081189,-0.3900888278266873,-0.6761126482704842,-0.7215381143711221,0.7244521770683133,0,3,11,0,-0.6073335779163991,0.2198061692771301,-0.4390371310802406,-0.0924477516284998,0,High-Value Customers,-1.4530330151089796,-0.029088287225809202
-0.023141014684633,1,0,-1.0398324441996714,-0.8976670753042867,-0.8271390076767351,-0.7215381143711221,-1.831095660149045,0,3,11,0,-1.4570164300385235,0.6948716858944188,-0.4390371310802406,-0.3601697472947436,0,High-Value Customers,-1.0598164749542673,1.0359308532238063
-0.645243725271215,1,0,-0.7980862402549632,-0.8040068034483011,-0.608989821867706,-0.300250441278683,-0.979246381076592,0,3,11,0,-1.7119212856751609,0.2000117727514097,-0.4390371310802406,-0.7617527407941093,0,High-Value Customers,-1.4985483132427133,1.3041909243758327
1.56473417176938,0,0,1.6193757991921194,1.153795008251011,2.2661045757179603,-0.275468813449716,-1.4051710206128185,0,3,11,0,0.3273175594179378,-0.6659930752488561,1.0353904155760398,1.5138842223689626,2,Occasional Shoppers,3.3603927192029968,-0.3727044138396776
-1.953372152761996,0,0,-0.5218048643181538,-0.888603178027901,-0.7879840256084478,-0.7463197422000891,-0.1273971020041392,0,3,11,0,-1.7119212856751609,-1.5616895180377026,-0.4390371310802406,-0.8956137386272311,0,High-Value Customers,-2.08506524087636,0.8315345391689704
-0.6328222143275825,0,0,0.2379689195080722,-0.57438807244653,-0.5978026841339096,0.046692348326855,-0.979246381076592,0,3,11,0,0.4972541298423627,0.2989837553800116,-0.4390371310802406,-0.4940307451278655,0,High-Value Customers,-0.3854732066582809,-0.2928667652295248
-0.5407119331763379,0,1,-0.6254103802944573,-0.5804306706307871,-0.8159518699429388,-0.7463197422000891,-0.1273971020041392,0,3,11,0,-0.0975238666431244,1.353035370374621,1.0353904155760398,-0.7617527407941093,1,Budget-Conscious Buyers,-0.8240620269362379,-0.1222298776823369
-0.2510996280213359,0,2,-1.4197193361127844,-0.6227288579205871,-0.306937103055204,0.021910720497888,0.298527537532087,0,3,11,1,1.4319052671766996,1.2590119868774492,-0.4390371310802406,0.3091352418708657,1,Budget-Conscious Buyers,0.12185895317482487,-0.8917087084091849
0.8021967249566138,0,0,-1.557860024081189,0.5434925916410402,1.7906512220316146,2.1531307137890505,0.7244521770683133,0,3,11,0,1.9417149784499743,0.6948716858944188,-0.4390371310802406,0.4429962397039876,2,Occasional Shoppers,2.2920474179276846,-0.24082062083857453
-0.1183327860507402,1,1,0.203433747515971,-0.7919216070797869,-0.7376419058063642,-0.7463197422000891,0.7244521770683133,0,3,11,0,1.516873552388912,-0.2453621490772984,-0.4390371310802406,-1.163335734293475,0,High-Value Customers,-1.932825096556852,-1.3554278599355372
0.7398980700700875,0,1,-0.4181993483418502,1.2081783919093252,0.000709184624196,-0.7958829978580231,-1.4051710206128185,0,3,11,0,-0.0975238666431244,-0.8589884413746297,-0.4390371310802406,1.7816062180352064,1,Budget-Conscious Buyers,1.6050810675148597,-1.4853340607576018
-1.3447658915660914,1,0,0.9286723593500956,-0.8946457762121581,-0.7656097501408551,-0.424158580423518,0.7244521770683133,0,3,11,0,-0.6073335779163991,-0.2651565456030187,-0.4390371310802406,-0.7617527407941093,0,High-Value Customers,-2.3538009643534985,0.6503207826570643
-0.4508470790033655,0,1,1.7229813151684228,-0.7466021206978584,-0.8103583010760406,-0.7463197422000891,-0.1273971020041392,0,3,11,0,-0.3524287222797618,-1.0668296048946937,-0.4390371310802406,-1.029474736460353,0,High-Value Customers,-1.4013831032129418,-1.2991659111051947
-0.1394015796128247,0,0,0.1343634035317686,0.4075341324952546,0.3083554723035961,2.190303155532501,0.298527537532087,0,3,11,1,2.196619834086612,0.7888950693915906,1.0353904155760398,1.2461622267027188,2,Occasional Shoppers,2.4354089909604926,0.9001450707880699
1.3446345528566293,0,1,-1.5923951960732905,0.3591933470211975,2.1542331983799965,1.2362104841172714,-0.5533217415403656,0,3,11,0,-0.9472067187652488,0.3583669449571727,-0.4390371310802406,0.8445792332033533,2,Occasional Shoppers,2.4447019419054374,-0.16392719430588693
-1.495687249531227,1,0,1.34309442325531,-0.8734966825672582,-0.6817062171373823,-0.7215381143711221,1.1503768166045396,0,3,11,0,-1.372048144826311,0.595899703265817,-0.4390371310802406,-1.029474736460353,0,High-Value Customers,-2.741743408920277,1.2030002372732593
-1.4271300641307934,0,1,-1.557860024081189,-0.8855818789357724,-0.8103583010760406,-0.7215381143711221,-0.1273971020041392,0,3,11,0,1.0070638411156374,0.981890435517364,-0.4390371310802406,-1.4310577299597187,0,High-Value Customers,-1.7834016768512495,-0.853520442493356
-0.023141014684633,0,0,1.0668130473185005,-0.6680483443025156,-0.5642412709325205,-0.7215381143711221,-1.4051710206128185,0,3,11,0,0.8371272706912125,-0.5818668900145446,-0.4390371310802406,-0.7617527407941093,0,High-Value Customers,-0.3941081961688182,-0.9044968861340255
-2.1195815241962173,1,0,-1.0398324441996714,-0.9037096734885438,-0.7879840256084478,-0.7215381143711221,-0.1273971020041392,0,3,11,0,-0.5223652927041866,-0.4136145195459215,-0.4390371310802406,-0.8956137386272311,0,High-Value Customers,-2.5758510143765583,0.902977874231432
1.3412902999102667,0,0,0.790531671381691,-0.5411537824331157,0.6439696043174872,2.190303155532501,-1.831095660149045,0,3,11,0,-0.6073335779163991,-1.744787685900616,-0.4390371310802406,0.1752742440377438,2,Occasional Shoppers,1.983245344327649,-0.3774172010072042
-2.1195815241962173,0,0,-0.8671565842391655,-0.9037096734885438,-0.7656097501408551,-0.424158580423518,1.576301456140766,0,3,11,1,-2.306699282160648,1.204577396431718,-0.4390371310802406,-0.6278917429609874,0,High-Value Customers,-2.023799854187171,3.227419850642649
-0.4843373835090825,1,0,1.4812351112237143,-0.8734966825672582,-0.760016181273957,-0.7215381143711221,2.0022260956769924,0,3,11,0,0.0724127037813004,0.2346519666714204,-0.4390371310802406,-1.2971967321265967,0,High-Value Customers,-2.5908145274011383,0.43082587441466613
-0.023141014684633,2,1,1.6193757991921194,-0.7677512143427583,-0.5754284086663168,-0.6471932308842211,0.298527537532087,0,3,11,0,1.516873552388912,-0.8639370405060598,-0.4390371310802406,-0.6278917429609874,0,High-Value Customers,-2.068972796112848,-1.492101786686442
0.9881849638164658,1,1,-0.3491290043576479,1.5828194793332675,0.9292416165292944,0.4431983935903271,1.1503768166045396,0,3,11,0,1.2619686967522747,1.2095259955631483,-0.4390371310802406,1.3800232245358408,1,Budget-Conscious Buyers,1.352372816880787,-0.9177572127841036
0.6507020664863875,0,1,-0.6944807242786596,-0.1725552931934304,-0.1447236059151567,0.121037231813756,-1.4051710206128185,0,3,11,0,1.0070638411156374,-1.5122035267234015,-0.4390371310802406,0.3091352418708657,1,Budget-Conscious Buyers,0.826856741776304,-1.9204370510260416
1.3031658163217328,0,0,-1.6269303680653917,1.0510708391186396,2.2661045757179603,-0.1267790464759139,-0.979246381076592,0,3,11,0,0.4122858446301503,1.6499513182604264,-0.4390371310802406,1.915467215868328,2,Occasional Shoppers,3.0561239748142413,0.18534081137635247
-0.7680255834448138,1,0,0.1688985755238698,-0.8765179816593868,-0.732048336939466,-0.0524341629890129,0.7244521770683133,0,3,11,0,-0.6923018631286115,0.9373530433344932,-0.4390371310802406,-1.029474736460353,0,High-Value Customers,-2.0282177296527566,1.0360388768808306
1.4674641860723188,0,0,0.1688985755238698,0.6280889662206401,2.232543162516571,2.190303155532501,-1.831095660149045,0,3,11,1,-0.6923018631286115,-1.640867104140584,2.5098179622323205,0.8445792332033533,2,Occasional Shoppers,4.399828014395943,2.1145274276851773
0.6930785288210108,1,1,0.2725040915001733,0.0782125314532407,-0.1503171747820549,-0.498503463910419,-0.979246381076592,0,3,11,0,-0.777270148340824,0.1406285831742486,-0.4390371310802406,0.978440231036475,1,Budget-Conscious Buyers,0.1582909919638715,-0.6335591074902842
1.4580047277383217,0,0,0.203433747515971,2.0601847358895813,1.5725020362225854,2.190303155532501,-1.831095660149045,0,3,11,1,1.1770004115400623,1.1550914051174173,1.0353904155760398,1.6477452202020844,2,Occasional Shoppers,4.9386444640166,1.1098917781089108
0.8800700435647717,0,0,-0.6599455522865585,-0.021490338587002,1.8521804795674943,2.190303155532501,-0.979246381076592,0,3,11,1,0.2423492742057253,0.4919791215057851,-0.4390371310802406,0.8445792332033533,2,Occasional Shoppers,3.013281538027799,1.4052663341231513
-1.1431552139425167,1,0,-0.6254103802944573,-0.8734966825672582,-0.7991711633422443,-0.7463197422000891,-0.979246381076592,0,3,11,0,-1.6269530004629484,-1.4429231388833803,-0.4390371310802406,-1.163335734293475,0,High-Value Customers,-2.1647070892513325,0.9879381281082704
-0.023141014684633,1,0,0.2725040915001733,-0.8795392807515153,-0.7208611992056696,-0.7463197422000891,0.298527537532087,0,3,11,0,-1.1171432891896738,0.1158855875170982,-0.4390371310802406,-1.029474736460353,0,High-Value Customers,-1.900711421682984,0.9021040415768363
0.1953103652759817,0,1,0.4797151234527804,0.4377471234165403,-0.6872997860042805,-0.7958829978580231,0.7244521770683133,0,3,11,0,0.0724127037813004,-1.1658015875232952,-0.4390371310802406,0.5768572375371095,1,Budget-Conscious Buyers,-0.2737930143727334,-1.3925955451968053
1.142355024643782,0,0,-1.2815786481443796,1.2383913828306108,2.165420336113793,0.9140493223407002,-1.831095660149045,0,3,11,1,-1.1171432891896738,0.0317594022827866,2.5098179622323205,0.8445792332033533,2,Occasional Shoppers,4.065276507503923,2.860171176707938
0.7064555406064613,1,1,-1.0743676161917726,0.4528536188771832,-0.2733756898538149,-0.399376952594551,-0.979246381076592,0,3,11,0,-0.5223652927041866,1.516339141711814,-0.4390371310802406,0.978440231036475,1,Budget-Conscious Buyers,0.3723906392918513,-0.2682657289453931
0.4757020873074412,0,1,-0.7980862402549632,0.6673658544183115,-0.0943814861130731,0.121037231813756,0.7244521770683133,0,3,11,0,1.4319052671766996,0.704768884157279,-0.4390371310802406,1.2461622267027188,1,Budget-Conscious Buyers,0.931811524204258,-1.478173344737838
0.75552050883381,0,1,-1.4197193361127844,0.7368557335372685,-0.5754284086663168,-0.7958829978580231,-0.1273971020041392,0,3,11,0,1.516873552388912,0.1455771823056787,-0.4390371310802406,0.5768572375371095,1,Budget-Conscious Buyers,0.5633182817151755,-1.6816275738298028
0.8981767845172207,0,0,-0.6944807242786596,0.2897034679022405,1.2089200598742036,2.1531307137890505,-0.5533217415403656,0,3,11,0,1.7717784080255494,-0.7352734630888774,-0.4390371310802406,0.1752742440377438,2,Occasional Shoppers,2.214352703503077,-0.7956653202749524
-1.24907248225803,1,0,0.8941371873579945,-0.909752271672801,-0.8103583010760406,-0.7215381143711221,0.7244521770683133,0,3,11,1,-0.1824921518553368,0.2494977640657106,-0.4390371310802406,-1.2971967321265967,0,High-Value Customers,-2.2008587167906586,1.8672878130132786
-0.9264476230182196,1,1,-1.696000712049594,-0.8825605798436439,-0.8383261454105315,-0.7958829978580231,0.7244521770683133,0,3,11,0,0.1573809889935129,-1.5072549275919715,-0.4390371310802406,-1.4310577299597187,0,High-Value Customers,-2.6347761906453675,-0.46767191668692776
1.7355777222864184,0,1,-1.0398324441996714,1.1658802046195251,0.884493065594109,2.190303155532501,-0.1273971020041392,0,3,11,1,-0.8622384335530364,-1.2449791736261768,2.5098179622323205,2.317050209367694,2,Occasional Shoppers,4.133833368304049,1.4080101034419437
0.8231699684345164,0,1,-1.557860024081189,-0.1665126950091732,0.0454577355593815,-0.6224116030552541,-0.5533217415403656,0,3,11,0,0.922095555903425,-0.388871523888771,-0.4390371310802406,0.4429962397039876,1,Budget-Conscious Buyers,0.552137766520104,-1.4551771789590744
1.098258660793887,1,2,1.4121647672395123,1.6734584520971247,1.8801483239019856,0.6414514162220631,-0.1273971020041392,0,3,11,0,-0.0975238666431244,0.4622875267172046,-0.4390371310802406,0.4429962397039876,1,Budget-Conscious Buyers,1.6795792377845264,-1.673183166559019
0.7226035048331837,0,0,-1.6614655400574927,0.5857907789308402,1.7291219644957343,2.190303155532501,-0.979246381076592,0,3,11,0,1.2619686967522747,1.4965447451860936,-0.4390371310802406,0.8445792332033533,2,Occasional Shoppers,2.8939191654297147,-0.01675887824515069
-0.023141014684633,1,0,-0.8326214122470643,-0.8372410934617154,-0.6033962530008078,-0.374595324765584,1.1503768166045396,0,3,11,0,-0.3524287222797618,1.4816989477918032,-0.4390371310802406,-0.7617527407941093,0,High-Value Customers,-1.740396415295707,1.0945282935350582
0.6289644223350306,0,1,-0.6944807242786596,-0.133278404995759,0.7838088259899417,1.2857737397752054,0.7244521770683133,0,3,11,0,0.8371272706912125,0.5711567076086665,-0.4390371310802406,2.04932821370145,1,Budget-Conscious Buyers,1.6711268485563817,-1.1932552922449213
0.418754237135095,1,1,1.34309442325531,0.7942604162877114,-0.4803377379290477,-0.7958829978580231,0.7244521770683133,0,3,11,0,-0.5223652927041866,0.4771333241114948,1.0353904155760398,1.2461622267027188,1,Budget-Conscious Buyers,0.04104792267385822,-0.23719729635002096
-1.1243318473587045,0,0,0.3070392634922745,-0.8704753834751296,-0.7712033190077533,-0.696756486542155,-1.4051710206128185,0,3,11,0,1.4319052671766996,-1.4528203371462405,-0.4390371310802406,-0.8956137386272311,0,High-Value Customers,-1.0260224440895689,-1.1050802956628312
-0.5551399958877881,1,0,0.6523909834132863,-0.9067309725806724,-0.8103583010760406,-0.7463197422000891,0.298527537532087,0,3,11,0,-0.6923018631286115,1.0066334311745146,-0.4390371310802406,-1.4310577299597187,0,High-Value Customers,-2.2383717976247697,0.8762378179170421
1.1172253525039717,0,0,-0.5218048643181538,1.265583074659768,2.2661045757179603,1.6079349015517763,-0.1273971020041392,0,3,11,1,-0.2674604370675493,1.570773732157545,-0.4390371310802406,0.5768572375371095,2,Occasional Shoppers,3.2094562789661754,1.9832918051100852
1.1446482266641451,0,0,-0.3145938323655466,2.2052070923117526,2.2661045757179603,2.190303155532501,-0.5533217415403656,0,3,11,1,-0.6073335779163991,1.3431381721117608,1.0353904155760398,0.978440231036475,2,Occasional Shoppers,4.347000900437554,2.47282584099586
-1.2201685817930388,0,0,-1.2815786481443796,-0.909752271672801,-0.8159518699429388,-0.7958829978580231,-0.979246381076592,1,3,11,0,-0.6073335779163991,-0.2750537438658789,-0.4390371310802406,-1.4310577299597187,3,Frequent Shoppers,-1.8034987379120426,0.4598573622747606
0.199705669148344,0,0,-1.3851841641206832,0.8305160053932542,-0.4859313067959459,-0.7958829978580231,1.1503768166045396,0,3,11,1,0.3273175594179378,0.9373530433344932,1.0353904155760398,0.8445792332033533,1,Budget-Conscious Buyers,0.8241800916906643,2.009513908402425
-1.056109087252907,1,0,1.3085592512632087,-0.7194104288687012,-0.4635570313283532,-0.6224116030552541,1.1503768166045396,0,3,11,0,-1.372048144826311,1.5608765338946848,-0.4390371310802406,-0.3601697472947436,0,High-Value Customers,-2.094394348365908,1.294057723491889
-1.2212196327190383,1,0,-1.523324852089088,-0.9006883743964152,-0.8159518699429388,-0.7463197422000891,0.7244521770683133,0,3,11,0,-0.0125555814309119,0.0861939927285176,-0.4390371310802406,-1.4310577299597187,0,High-Value Customers,-2.6117365728877027,0.9029963903515439
-1.3523621232585437,1,0,1.3085592512632087,-0.8372410934617154,-0.7376419058063642,-0.6224116030552541,0.7244521770683133,0,3,11,0,-0.3524287222797618,0.0367080014142167,-0.4390371310802406,-0.7617527407941093,0,High-Value Customers,-2.355316071649562,0.5048114509126402
-0.6328222143275825,0,0,0.2379689195080722,-0.57438807244653,-0.5978026841339096,0.046692348326855,-0.979246381076592,0,3,11,0,0.4972541298423627,0.2989837553800116,-0.4390371310802406,-0.4940307451278655,0,High-Value Customers,-0.3854732066582809,-0.2928667652295248
1.4091308596793368,0,0,-1.0743676161917726,-0.420301818747973,1.5277534852874,-0.1267790464759139,-1.831095660149045,0,3,11,0,-1.541984715250736,-1.1361099927347147,-0.4390371310802406,1.6477452202020844,2,Occasional Shoppers,2.1007635163623863,0.3359427276549982
-1.0713971007219931,1,1,1.5848406272000182,-0.8614114861987439,-0.7656097501408551,-0.5480667195683531,0.7244521770683133,0,3,11,0,0.7521589854790001,-0.1562873647115567,-0.4390371310802406,-1.029474736460353,0,High-Value Customers,-2.3146767770201597,-1.1188278108539356
-0.7513998687971825,1,1,-0.0383124564287372,-0.5200046887882157,-0.7544226124070588,-0.7958829978580231,0.7244521770683133,0,3,11,0,-0.0975238666431244,-0.0276237872943744,1.0353904155760398,-0.2263087494616217,0,High-Value Customers,-1.5783382028951431,-0.05402861878668614
-0.0706055190019367,0,1,-1.5923951960732905,-0.0305542358633877,-0.6369576662021968,-0.7958829978580231,0.7244521770683133,0,3,11,1,1.0070638411156374,-1.5913811128262831,2.5098179622323205,0.3091352418708657,1,Budget-Conscious Buyers,0.4691782056746795,0.7153572095885562
1.3246645852626353,0,0,0.7214613273974887,0.1446811114800692,2.2661045757179603,1.930096063328348,-1.4051710206128185,0,3,11,0,-0.3524287222797618,-1.5122035267234015,1.0353904155760398,0.5768572375371095,2,Occasional Shoppers,3.1823606890160057,0.1968709510611773
0.1104618905225532,0,1,1.0322778753263993,-0.5048981933275729,-0.6257705284684005,-0.696756486542155,-1.4051710206128185,0,3,11,0,0.1573809889935129,-0.9629090231346616,-0.4390371310802406,-0.6278917429609874,1,Budget-Conscious Buyers,-0.40045848537331485,-1.6589440509592535
-0.023141014684633,2,1,-1.557860024081189,-0.2178747795753589,0.2300455081670215,0.4184167657613601,1.576301456140766,0,3,11,0,1.0070638411156374,1.1550914051174173,-0.4390371310802406,1.112301228869597,1,Budget-Conscious Buyers,-0.8792239417423464,-0.1601855217884158
-0.023141014684633,1,1,-0.1419179724050407,-0.8916244771200296,-0.7991711633422443,-0.7463197422000891,0.7244521770683133,0,3,11,0,1.0070638411156374,-1.586432513694853,-0.4390371310802406,-1.4310577299597187,0,High-Value Customers,-2.157759815411882,-1.2736506334797162
-0.023141014684633,0,0,1.3085592512632087,0.4317045252322832,1.164171508939018,1.6327165293807435,-1.831095660149045,0,3,11,0,-0.3524287222797618,-0.6709416743802862,-0.4390371310802406,0.0414132462046219,2,Occasional Shoppers,1.8302338881887719,-0.19512704645856485
-0.4525192054765468,1,0,0.6869261554053875,-0.8674540843830011,-0.7879840256084478,-0.7958829978580231,0.7244521770683133,0,3,11,0,-0.2674604370675493,-1.2647735701518972,-0.4390371310802406,-1.2971967321265967,0,High-Value Customers,-2.318732118708046,0.28606181693403815
-1.3491611954384537,1,0,1.204953735286905,-0.8311984952774583,-0.7656097501408551,-0.7958829978580231,-0.1273971020041392,0,3,11,0,-0.0975238666431244,-1.5715867163005628,-0.4390371310802406,-0.6278917429609874,0,High-Value Customers,-2.155869611011677,-0.03509220773331773
-1.0400566731103666,1,0,-0.6599455522865585,-0.8976670753042867,-0.7823904567415496,-0.498503463910419,0.298527537532087,0,3,11,0,-1.2021115744018862,-1.5616895180377026,-0.4390371310802406,-1.163335734293475,0,High-Value Customers,-2.389966766792116,0.9433112236834532
-0.1887054230506277,0,1,0.790531671381691,0.6129824707599972,-0.6984869237380769,-0.7958829978580231,0.298527537532087,0,3,11,0,0.7521589854790001,1.140245607723127,1.0353904155760398,0.978440231036475,1,Budget-Conscious Buyers,0.39643878483982753,-0.9691723370142938
-0.0025260840224121,1,1,-0.4181993483418502,-0.7586873170663726,-0.8047647322091424,-0.7958829978580231,0.7244521770683133,0,3,11,0,-0.2674604370675493,0.4474417293229143,-0.4390371310802406,-1.029474736460353,0,High-Value Customers,-2.0079171218635232,-0.2777605393846204
1.2723031391310151,0,0,-0.1764531443971419,-0.287364658694316,1.6564055692260582,1.0627390893145023,-1.4051710206128185,0,3,11,0,1.516873552388912,-0.710530467431727,1.0353904155760398,1.3800232245358408,2,Occasional Shoppers,2.9636185960918153,-0.6141612151734142
-0.0819759790195695,0,0,-0.5908752083023561,-0.5048981933275729,-0.3293113785227968,0.8149228110248322,-0.1273971020041392,0,3,11,0,-1.2021115744018862,0.1010397901228079,-0.4390371310802406,0.1752742440377438,1,Budget-Conscious Buyers,0.059204186605680865,0.7121781522255507
